tipo,fecha,id_tuit,id_conversacion,cuenta_origen,texto,referencia_anuncio,likes,rts
MENCION_DIRECTA,2026-03-04 02:05:21+00:00,2029015307390521577,2028986789092872657,solotransito,@enlamiraradio @solotransito De sera cierto...es como pasar de un Fiat 600 a una Ferrari son escalas,,3,0
MENCION_DIRECTA,2026-03-04 01:27:49+00:00,2029005863281697242,2028986789092872657,solotransito,"@camiedaniel_ @enlamiraradio @solotransito No, es un 10",,2,0
MENCION_DIRECTA,2026-03-04 01:16:51+00:00,2029003104436249003,2028986789092872657,solotransito,"@enlamiraradio @solotransito Yo con mi astigmatismo tratando de diferenciar si el que viene es un 17, un 22 o un 159 en av. Mitre https://t.co/w2I5ze4Ojb",,59,0
MENCION_DIRECTA,2026-03-04 01:11:48+00:00,2029001831276282225,2028986789092872657,solotransito,@enlamiraradio @solotransito Sera?,,1,1
MENCION_DIRECTA,2026-03-04 00:12:01+00:00,2028986789092872657,2028986789092872657,solotransito,"🔴ADELANTO✅La empresa que adminstra la Linea 17 de colectivos con asiento en Wilde, Avellaneda, se hara cargo de la Linea MOQSA *Linea 159 el blanquito, Linea 22,etc..👇🚐 @solotransito https://t.co/lZilxdsf1E",,341,35
MENCION_DIRECTA,2026-03-03 21:04:38+00:00,2028939631220191474,2028891894952919161,solotransito,@fotoscejas @solotransito @ernestoarriaga Tiene que avisar a la policía y al número de emergencia de la autopista enseguida.,,0,0
MENCION_DIRECTA,2026-03-03 18:04:57+00:00,2028894413720588538,2028882661716926802,solotransito,@enlamiraradio @solotransito Esos despues los mandan a CABA,,0,0
MENCION_DIRECTA,2026-03-03 18:00:03+00:00,2028893179047452913,2028864383611236367,solotransito,@enlamiraradio @solotransito Subiste la grabación masomenos desde que el ciclista salió de la casa.  Pronta recuperación para él,,2,0
MENCION_DIRECTA,2026-03-03 17:54:57+00:00,2028891894952919161,2028891894952919161,solotransito,Vacas sueltas en la banquina de la Autopista Ezeiza Cañuelas (km 48) sentido EZE. @solotransito @ernestoarriaga https://t.co/OS8T8ft2tL,,5,3
MENCION_DIRECTA,2026-03-03 17:18:16+00:00,2028882661716926802,2028882661716926802,solotransito,"URGENTE LANÚS. Camioneta oficial de protección ciudadana se llevó "" colgado"" en su caja a un mantero, quien reclamaba su mercadería decomisada en Hipólito Yrigoyen y 25 de mayo. Manteros denuncia violencia desmedida @solotransito https://t.co/zrbD5hn50P",,21,20
MENCION_DIRECTA,2026-03-03 17:10:23+00:00,2028880681137262852,2028871501345178114,solotransito,@enlamiraradio @solotransito Ponen un semaforo en la puerta de una escuela y no lo activan? que desastre el municipio,,3,0
MENCION_DIRECTA,2026-03-03 16:33:55+00:00,2028871501345178114,2028871501345178114,solotransito,"🚨 SARANDÍ: UNA MADRE Y SUS HIJOS ATROPELLADOS FRENTE A LA ESCUELA 10  Av. Mitre y Azucena Villaflor** fue hoy escenario de un hecho que indigna a todo Avellaneda. Cerca de las **13:00 hs**, en pleno horario de entrada escolar, el semaforo estaba intermitente @solotransito https://t.co/sUhpCxody0",,23,13
MENCION_DIRECTA,2026-03-03 16:05:38+00:00,2028864383611236367,2028864383611236367,solotransito,🔴URGENTE-VARELA: SE BUSCAN TESTIGOS EN VILLA VATTEONE – CADENA DE ORACIÓN POR ADRIEL BUSTOS✅Camion con acoplado encerro a ciclista👇https://t.co/vnWY7DHe6C @solotransito https://t.co/zJ3uavSJoQ,,15,10
MENCION_DIRECTA,2026-03-03 11:49:17+00:00,2028799872820756659,2028799872820756659,solotransito,El túnel del #Metrobus 9 de julio esta cerrado @solotransito nadie informa nada,,0,0
MENCION_DIRECTA,2026-03-03 03:59:02+00:00,2028681530948632850,2028681530948632850,solotransito,🔴 URGENTE SARANDÍ  DERRUMBE EN VIVIENDA. En Molina y Villegas  no hay heridos un coche aplastado están los bomberos Sarandi y defensa civil. Transito cortado evitar zona @solotransito https://t.co/wqo1y53M9M,,7,0
ANUNCIO,2026-03-06 18:10:10+00:00,2029982889132073095,2029982889132073095,TrenesArg,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,,89,11
REACCION,2026-03-09 21:34:52+00:00,2031121564586872881,,TrenesArg,"@TrenesArg ETERNO FASTIDIO QUE JAMÀS TERMINA. En un país decente, en este tiempo construyen una linea nueva completa.Jamàs rueda la cabeza de nadie, como jamás han publicado el PM de las obras. HDRMP @AmbaTransporte",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 17:08:21+00:00,2031054494079811703,,TrenesArg,@TrenesArg Una vergüenza,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 15:33:15+00:00,2031030561163096348,,TrenesArg,"@TrenesArg Siguen tomando de rehenes a los laburantes... Se rascan el orto, hace más de 1 año que cortan los servicios a las terminales los fines de semana por reformas que nunca se ven, ahora desde diciembre que no llega ni en la semana. Cuanto mas van a jugar con la gente? Inoperantes!!",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 14:57:20+00:00,2031021523436249403,,TrenesArg,@TrenesArg Ustedes se piensan que es informar con inclumplir los plazos y nada más???? Hay mucha gente que joden día a dia,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 14:44:40+00:00,2031018337128358276,,TrenesArg,@TrenesArg Que manga de inutiles. 2 meses tuvieron para hacer y ahora agregan 15 días más.,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 10:10:57+00:00,2030949452110795161,,TrenesArg,@ColgalaCleta @Tota_K_puta @TrenesArg @InfoTrenMitre corky sos bien corky ehh,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 10:10:31+00:00,2030949343398711575,,TrenesArg,@TrenesArg mátense ustedes y el mogólico que habla con los perros,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-09 00:07:09+00:00,2030797502044160168,,TrenesArg,@TrenesArg Dale loco cuanto más van a cagarle la vida a los laborantes,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-08 18:47:06+00:00,2030716957842866412,,TrenesArg,"@juanitiza @okconclusion @TrenesArg Lo tomo hace 30 años desde que es trenes argentinos funcionó mil veces mejor, y hace hace tres sños empezaron a pararlo algún q otro finde, hace dos todos los findes , y ahora hace 70 días que no funciona a retiro .",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-08 17:23:26+00:00,2030695905276395553,,TrenesArg,@TrenesArg que pajeros que son!,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-08 15:43:09+00:00,2030670665703924203,,TrenesArg,@Bren82150241 @okconclusion @TrenesArg No empezo a funcionar mal hace 2 años. 40 años tienen las vías y las estan cambiando AHORA,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-08 14:17:25+00:00,2030649091550544111,,TrenesArg,@TrenesArg @InfoTrenMitre Por cuánto tiempo más? No dice fecha,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-08 11:05:29+00:00,2030600790637740346,,TrenesArg,"@TrenesArg @InfoTrenMitre Cuando terminan? Necesitamos urgente el tren a Retiro, me responden?",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-08 07:41:39+00:00,2030549491787383134,,TrenesArg,@TrenesArg TREN MITRE: LAS FORMACIONES CONTINUARÁN CON RECORRIDO LIMITADO Y NO INGRESARÁN A RETIRO  https://t.co/ud9i6SsCeN,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-08 01:54:39+00:00,2030462165887389873,,TrenesArg,@TrenesArg No hay un solo área de este gobierno que funcione bien.  Que comparsa de inútiles que son...,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 21:07:47+00:00,2030389976777859520,,TrenesArg,@TrenesArg Hijos de mil putas . No se como no los rajan a todos ....... claro.... es Argentina,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 20:52:35+00:00,2030386147768037699,,TrenesArg,@TrenesArg SON UNOS FORROS. Es inviable esto!!!,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 20:32:33+00:00,2030381109289033784,,TrenesArg,"@ColgalaCleta @Tota_K_puta @TrenesArg @InfoTrenMitre Ah, mira. Lo he usado casi todos los días de la semana por 10 años y no comparto en ninguno de los aspectos. Abrazo.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 20:11:59+00:00,2030375934038016230,,TrenesArg,"@prunotv @Tota_K_puta @TrenesArg @InfoTrenMitre Parece que no leés o te cuesta comprender lo que leés. El tren es viejo, de lata, trocha angosta, viaja con las puertas abiertas y todo lo que quieres pero tiene lo que no tiene ninguno de los otros: seguridad, frecuencia y puntualidad...en definitiva lo mínimo e indispensable",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 19:38:01+00:00,2030367383383097732,,TrenesArg,"@TrenesArg Hijos de una gran remil puta, ojala los caguen matando a todos. Son una mierda, se cagan en todos. Les deseo la muerte.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 19:06:16+00:00,2030359394903273904,,TrenesArg,"@ColgalaCleta @Tota_K_puta @TrenesArg @InfoTrenMitre Parecería que no lo usaste ni una sola vez. Es un tren viejo que viaja con las puertas abiertas, a las chapas, es sucio y genuinamente imposible subirse en horas de alto tráfico.  He tenido que viajar a la facultad varios dias directamente colgado de la puerta con otra gente.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,2,0
REACCION,2026-03-07 18:18:16+00:00,2030347312711483510,,TrenesArg,"@prunotv @Tota_K_puta @TrenesArg @InfoTrenMitre Lo he usado infinitas veces y es de lo mejorcito que hay. Puntualidad, frecuencia, limpieza y seguridad.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 17:20:33+00:00,2030332791305498868,,TrenesArg,@TrenesArg Y cuando seria que lleguen a retiro??? Estamos en MARZOOOOOOOOOO!!!! EN 9 MESES SE ACABA EL AÑO EH,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 16:59:12+00:00,2030327418800533968,,TrenesArg,"@ColgalaCleta @Tota_K_puta @TrenesArg @InfoTrenMitre No, si con emova es un lujo viajar",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 16:51:35+00:00,2030325498354528400,,TrenesArg,@ColgalaCleta @Tota_K_puta @TrenesArg @InfoTrenMitre El belgrano norte es privado y personalmente no recomiendo,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 16:13:05+00:00,2030315810028204181,,TrenesArg,"@ColgalaCleta @Tota_K_puta @TrenesArg @InfoTrenMitre Cuando privatizaron le dieron los trenes a los amigos del poder, los hermanos Cirigliano y tuvimos la tragedia de 11, porque para ahorrar no se les hacía mantenimiento a los trenes",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,2,0
REACCION,2026-03-07 16:12:20+00:00,2030315621758418966,,TrenesArg,"@TrenesArg Son unos INÚTILES!!! El verano 2025 cortaron el tren de tigre 1 mes, ahora 2 meses, tuvimos mal servicio todo el año y el tren cada vez peor. Encima COBARDES! no quieren poner que van a tardar 15 días más para que llegue a Retiro.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 16:09:11+00:00,2030314831207612794,,TrenesArg,"@Tota_K_puta @TrenesArg @InfoTrenMitre Ayer volví a viajar y noté que todavía faltan 4 tramos de vías sin cambiar, Victoria, entre Olivos y Vicente López, entre Vicente López y Rivadavia y tramo antes de llegar a Núñez, 2 MESES TUVIERON EL RAMAL PARADO!!",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-07 15:37:16+00:00,2030306797836210509,,TrenesArg,@TrenesArg Delincuentes,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 14:19:25+00:00,2030287207102283835,,TrenesArg,@Tota_K_puta @TrenesArg @InfoTrenMitre Que pueblo manso que se deja tocar el culo.,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 13:17:16+00:00,2030271564894064860,,TrenesArg,@TrenesArg ¿Por qué no se cumplió con lo anunciado? ¿Cuál es la fecha de regreso del servicio?,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 13:13:47+00:00,2030270687978439111,,TrenesArg,@TrenesArg Hasta cuándo? Ahora lo prolongan 15 días más.Son inútiles. Estuvo mucho tiempo cerrado. Después meses con el servicio limitado.Y sigue funcionando mal. Y no se animan a publicar lo que opinamos .,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 12:18:18+00:00,2030256725438173580,,TrenesArg,@TrenesArg Son una vergüenza ojalá alguno vaya preso,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 11:50:02+00:00,2030249611785277657,,TrenesArg,@TrenesArg La gracia de cambiar la vías no era que vaya a la velocidad  de un tren normal y no esta vergüenza que caminando al lado vas mas rápido?,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 11:34:52+00:00,2030245794570227900,,TrenesArg,"@TrenesArg Son un chiste hace más de 3 años tomo el ramal Tigre y NUNCA funcionó bien siempre cortes y demoras, MESES sin trenes para que no puedan ni cumplir con la fecha de reanudación, la mayoría pagamos el servicio para viajar como corresponde lacras SOLUCIONEN ESTO YA ES UNA VERGÜENZA.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-07 10:32:36+00:00,2030230124042359103,,TrenesArg,"@jscorolli @NellyGuma @TrenesArg Yo no lo veo así, pero si vos sí, ok.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 10:15:26+00:00,2030225804110532900,,TrenesArg,"@stephenhunterok @NellyGuma @TrenesArg No te engañes. Vos no vas a pagar nunca, lacra.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 04:18:05+00:00,2030135876580204586,,TrenesArg,"@Tota_K_puta @TrenesArg @InfoTrenMitre Mira lo que es esto, línea Bartolomé mitre. Todos los días así viene, ni hablar el olor https://t.co/vjBPWrEjF9",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-07 03:10:47+00:00,2030118940559507718,,TrenesArg,"@Doguisworld @NellyGuma @TrenesArg Es que es al revés primero tiene que ser el servicio y después el pago, si a vos mercado libre no te entrega un producto o viene fallado no pedís la devolución??? Acá pasa lo mismo no podes cobrar por un servicio que da asco y no cumple con lo contratado.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 02:08:54+00:00,2030103366274080854,,TrenesArg,@TrenesArg los odio,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 01:19:35+00:00,2030090956599410885,,TrenesArg,"@tense96 @RiotSpell @TrenesArg @InfoTrenMitre Infradotado, sin pasajeros que tiran mugre, no hay basura",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 01:17:27+00:00,2030090416440107159,,TrenesArg,@tense96 @TrenesArg @InfoTrenMitre Que tiene que ver un Sindicato? Lo inútiles son los que contratan empresas de sinvergüenzas,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 01:17:26+00:00,2030090413315367013,,TrenesArg,@TrenesArg No tienen vergüenza,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 01:15:33+00:00,2030089940239892892,,TrenesArg,"@TrenesArg Son una vergüenza!! Inoperantes, juegan con nuestros horarios, al menos tendrían que pedirles al transporte de colectivos mas frecuencia. Pero claro eso pasa cuando hay un Estado presente",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-07 01:02:30+00:00,2030086656087224713,,TrenesArg,"@Doguisworld @NellyGuma @TrenesArg Cuando tenga un buen servicio, pago. Marmota",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 01:00:13+00:00,2030086081996091721,,TrenesArg,@TrenesArg son unos hijos de remil puta,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 00:46:03+00:00,2030082513993957596,,TrenesArg,"@TrenesArg Hijos de puta, el ingreso a retiro no puede ser a 5kmh después de comprar tenés nuevos, cambiar toda la parrilla de vías, señalamiento, paragolpes, ats, tercer riel y andenes todo absolutamente nuevo...",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-07 00:34:21+00:00,2030079572192956566,,TrenesArg,"@TrenesArg @InfoTrenMitre Son un asco la concha de su madre. La gente se baja en Urquiza y tienen 3 molinetes, el forro del qe cierra la puerta las cierra antes qe termine de bajar la gente, arranca el tren rozando a la gente. Son unas mierdas, servicio del orto brindan. 20 min un tren VEINTEEE!!",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,3,0
REACCION,2026-03-07 00:05:44+00:00,2030072371466428700,,TrenesArg,"@jscorolli @NellyGuma @TrenesArg Comparto en esas cosas del servicio, tomo el tren desde hace años y vengo de viajar hace mas de un mes por 2-3 horas como la mayoría.  Pero no pagar por eso, ahí esta el error para mi.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-06 23:59:02+00:00,2030070681942081689,,TrenesArg,"@TrenesArg Vayanse bien a la concha de su madre manga de ladris, vagos de mierda del primero al último!",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-06 23:57:53+00:00,2030070394950938711,,TrenesArg,"@stephenhunterok @NellyGuma @TrenesArg Justamente bobina, te quejas y hablas de no pagar el boleto.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-06 23:56:20+00:00,2030070002108260391,,TrenesArg,@TomiAmado @TrenesArg Que pasa kukon te duelen las obras que hace el javo?,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-06 23:55:57+00:00,2030069908197839041,,TrenesArg,@TrenesArg El rama bme mitre estuvo 4 AÑOS sin funcionar desde la pandemia y ahora esto. No pueden arruinar un servicio así. Se recontracagan en la gente,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,3,0
REACCION,2026-03-06 23:38:45+00:00,2030065579441217932,,TrenesArg,"@Doguisworld @NellyGuma @TrenesArg Yo no soy obrero ni funcionarto de TA, boludazo",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-06 23:24:07+00:00,2030061895760200043,,TrenesArg,@TrenesArg JAJAJAJAA estan destruyendo los trenes que tanto nos costaron,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
REACCION,2026-03-06 23:20:52+00:00,2030061079590564282,,TrenesArg,@TrenesArg Inutiles. Hay que dinamitar ese tren que no funciona 3 meses por año y  los otros 9 funciona a 15km/h y hacer un hermoso parque verde,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,2,0
REACCION,2026-03-06 23:12:09+00:00,2030058884225028561,,TrenesArg,@casanova_s44418 @Bren82150241 @okconclusion @TrenesArg Las obras y los créditos fueron aprobadas en la gestión anterior. El gobierno actual es el que está generando todos los problemas,Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,1,0
REACCION,2026-03-06 23:04:14+00:00,2030056890885984282,,TrenesArg,"@TrenesArg Che, busquen en sus propios archivos, revean como hicieron en 1982/84 para renovar TODA la infraestructura del Roca SIN INTERRUMPIR EL SERVICIO MAS QUE UN DIA DOMINGO. Déjense de joder con cerrar para hacer obras, programen las cosas bien, hay 4 vías en ese tramo. https://t.co/SMDyK7UhrL",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,18,0
REACCION,2026-03-06 22:55:14+00:00,2030054626846712092,,TrenesArg,"@Doguisworld @NellyGuma @TrenesArg Qué vas a pagar?? por un servicio de mierda que dan, para cobrar debería cumplir con el tramo no bajarte en cualquier estación, no cobrarte boletos duplicados, cumplir horario, mínimo de higiene.",Tren Mitre: continúan las pruebas en el ingreso a Retiro para reanudar el servicio en óptimas condiciones de seguridad operacional  https://t.co/kpeXrImdn4 https://t.co/vz0q8Qy2rh,0,0
